0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.469758,0.574468,0.066651,0.608301,0.004564,0.591921,0.29693,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.468829,0.042553,0.038189,0.179857,0.002549,0.282755,0.317544,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.982169,0.978723,0.082773,0.562184,0.005573,0.470741,0.587281,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004513,0.12766,0.058514,0.145641,0.003467,0.422915,0.414912,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.438078,0.085106,0.068032,0.267331,0.003467,0.422915,0.414912,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.871422,0.744681,0.027381,0.636566,0.001789,0.595287,0.669737,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008849,0.87234,0.041882,0.545373,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.443122,0.234043,0.041792,0.250074,0.002721,0.238995,0.715789,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018716,1.0,0.061337,0.454032,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.424937,0.87234,0.066801,0.258256,0.003467,0.422915,0.414912,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.911907,0.276596,0.095382,0.477239,0.006496,0.642413,0.344298,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026592,0.276596,0.119791,0.466677,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.907792,0.702128,0.042752,0.329069,0.002885,0.325997,0.460526,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.902925,0.957447,0.047766,0.475156,0.0034,0.414811,0.474123,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.890005,0.021277,0.027231,0.353615,0.00177,0.372346,0.556579,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023096,0.425532,0.109523,0.506397,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.880315,0.425532,0.040531,0.559655,0.002831,0.508286,0.22193,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.465466,0.446809,0.070494,0.583011,0.004813,0.509839,0.462281,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451263,0.425532,0.040951,0.532282,0.002574,0.307354,0.870614,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00969,0.489362,0.095232,0.642666,0.003467,0.422915,0.414912,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148936,0.041161,0.152782,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89912,0.0,0.088417,0.543439,0.00582,0.5145,0.553509,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.459891,0.702128,0.140267,0.568283,0.009607,0.494045,0.264912,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.867793,0.659574,0.031494,0.659774,0.001994,0.59943,0.589474,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.447281,0.978723,0.041161,0.595507,0.00263,0.499741,0.614035,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.903146,0.978723,0.089828,0.353169,0.006066,0.40523,0.359649,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.87151,0.723404,0.030713,0.677774,0.001996,0.625065,0.641667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89881,0.06383,0.055572,0.413716,0.0034,0.470482,0.645175,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.867484,0.212766,0.034226,0.26986,0.002229,0.336095,0.817544,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460157,0.893617,0.029092,0.429634,0.001957,0.329363,0.538158,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.424539,0.893617,0.058394,0.286819,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.451219,0.085106,0.040771,0.41327,0.002719,0.430865,0.518421,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.893589,0.404255,0.102198,0.769116,0.007032,0.678405,0.570175,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968895,0.489362,0.040261,0.41565,0.002009,0.323666,0.608772,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.866997,0.87234,0.029092,0.391699,0.001953,0.21854,0.770614,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.871953,0.106383,0.028552,0.145641,0.00102,0.222683,0.769737,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031326,0.702128,0.077819,0.267629,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.867572,0.170213,0.027621,0.187147,0.000839,0.235111,0.902632,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.442326,0.893617,0.050648,0.318655,0.003467,0.422915,0.414912,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026813,0.914894,0.09247,0.420411,0.003467,0.422915,0.414912,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000354,0.744681,0.203525,0.645492,0.003467,0.422915,0.414912,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.898058,0.87234,0.053711,0.644302,0.003546,0.558778,0.517105,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.872351,0.574468,0.02675,0.548646,0.001651,0.557742,0.804825,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.473209,0.93617,0.043053,0.467272,0.0029,0.237442,0.60307,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.434406,0.212766,0.053741,0.296489,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.880934,0.87234,0.02675,0.38069,0.001778,0.433972,0.622368,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.880979,0.680851,0.028942,0.3133,0.000835,0.234335,0.706579,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46082,0.659574,0.032995,0.477388,0.002256,0.440963,0.332456,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.455732,0.021277,0.037198,0.531985,0.002306,0.432936,0.727193,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.429362,0.595745,0.070043,0.534811,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.473917,0.12766,0.024739,0.163791,0.001626,0.23304,0.821491,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45675,0.148936,0.028462,0.203808,0.000837,0.235111,0.681579,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000575,0.659574,0.119731,0.469206,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.880271,0.787234,0.055933,0.582713,0.003943,0.539358,0.168421,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.443078,0.510638,0.049207,0.523356,0.003288,0.539617,0.452193,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.429583,0.06383,0.055242,0.127789,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.876067,0.659574,0.028161,0.307051,0.000837,0.275764,0.76886,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44321,0.297872,0.041672,0.277298,0.002717,0.214138,0.728509,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.90788,0.170213,0.033686,0.158584,0.002229,0.197307,0.617982,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.871953,0.170213,0.029242,0.149955,0.000837,0.195753,0.769737,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.430114,0.361702,0.094362,0.565457,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02199,0.255319,0.049928,0.291729,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.894783,0.468085,0.085685,0.703213,0.005762,0.704816,0.369737,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465422,0.489362,0.027831,0.331747,0.001454,0.272398,0.712719,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87682,0.638298,0.028822,0.573639,0.001892,0.520974,0.486842,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.446662,0.893617,0.03921,0.593871,0.00258,0.507509,0.632018,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.893854,0.531915,0.075357,0.611871,0.005044,0.756085,0.410088,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.474094,0.914894,0.028972,0.453139,0.00194,0.247799,0.798684,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.447016,0.744681,0.177015,0.812853,0.012139,0.733299,0.337281,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.451838,0.382979,0.038459,0.682832,0.002528,0.435267,0.560965,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.912305,0.361702,0.095503,0.560399,0.006498,0.61885,0.319298,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.907482,0.957447,0.045965,0.339929,0.003029,0.28405,0.572368,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.915712,0.468085,0.096403,0.566647,0.006543,0.593993,0.300877,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.469139,0.574468,0.062477,0.538233,0.004113,0.549456,0.439912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.894783,0.893617,0.080972,0.773728,0.005374,0.608752,0.51886,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00469,0.914894,0.106611,0.544332,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.465643,0.319149,0.03933,0.508926,0.002734,0.508286,0.409649,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.433344,0.702128,0.068242,0.423237,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031547,0.404255,0.060406,0.489438,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.424539,0.553191,0.058394,0.329217,0.003467,0.422915,0.414912,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.907615,0.723404,0.083944,0.476941,0.005663,0.642154,0.387719,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.026371,0.382979,0.083373,0.323416,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.442901,0.808511,0.058064,0.467569,0.004003,0.388141,0.402632,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.486837,0.723404,0.047886,0.460428,0.003326,0.498446,0.275,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.880315,0.382979,0.044914,0.541803,0.003135,0.524081,0.204825,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.464714,0.659574,0.030323,0.434246,0.002104,0.453392,0.272368,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897969,0.297872,0.068392,0.314639,0.003047,0.195495,0.853947,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.893589,0.531915,0.07902,0.63493,0.005187,0.628172,0.497807,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.872041,0.340426,0.028822,0.624963,0.001811,0.529518,0.720175,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.8e-05,0.680851,0.042482,0.450461,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.438299,0.276596,0.056803,0.127343,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.880979,0.787234,0.032875,0.44213,0.002044,0.424909,0.713158,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876112,0.234043,0.021256,0.110086,0.000831,0.15769,0.856579,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013539,0.0,0.090939,0.530199,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.465245,0.595745,0.048037,0.457602,0.003363,0.481357,0.132456,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018406,0.319149,0.090249,0.476644,0.003467,0.422915,0.414912,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.439051,0.021277,0.053321,0.403749,0.003467,0.422915,0.414912,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.425424,1.0,0.094542,0.386195,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.876643,0.319149,0.028612,0.516067,0.001892,0.527447,0.489035,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.903234,0.234043,0.037559,0.214668,0.00253,0.258415,0.529386,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.438255,0.0,0.055993,0.427998,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.030928,0.106383,0.050769,0.152038,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.872572,1.0,0.029002,0.245611,0.001286,0.299586,0.857018,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89912,0.021277,0.086946,0.522166,0.005706,0.47566,0.563596,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.8e-05,0.297872,0.046956,0.407766,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026901,0.510638,0.129008,0.580631,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.880669,0.531915,0.035547,0.319994,0.002221,0.215432,0.846491,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.438432,0.361702,0.061247,0.475305,0.003467,0.422915,0.414912,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.443033,0.531915,0.05239,0.516513,0.003562,0.519679,0.397807,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.88089,0.723404,0.028402,0.479173,0.001884,0.479285,0.639912,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004469,0.446809,0.043953,0.499405,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.446883,0.085106,0.024078,0.328622,0.001429,0.380114,0.735526,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88912,0.425532,0.029302,0.576019,0.001998,0.613672,0.259649,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009424,0.87234,0.041642,0.525141,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.8e-05,0.276596,0.047106,0.403451,0.003467,0.422915,0.414912,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.871776,0.617021,0.027711,0.52767,0.001739,0.695495,0.610965,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.437768,0.170213,0.033355,0.084647,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.889253,0.808511,0.028221,0.559209,0.001948,0.569653,0.403947,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.880846,0.319149,0.028732,0.417287,0.001859,0.442776,0.637281,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000752,0.574468,0.044224,0.470693,0.003467,0.422915,0.414912,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.468829,0.319149,0.030323,0.457453,0.00205,0.348006,0.42807,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.430025,0.191489,0.073316,0.232669,0.003467,0.422915,0.414912,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.031415,0.06383,0.074787,0.222702,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.876333,0.085106,0.027471,0.18432,0.001016,0.330399,0.659649,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017964,0.255319,0.089258,0.360607,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.867616,0.148936,0.017834,0.157989,0.000841,0.206111,0.902632,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00969,0.957447,0.071454,0.546712,0.003467,0.422915,0.414912,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.898013,0.702128,0.073466,0.676287,0.004911,0.582341,0.495175,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.911331,0.531915,0.061367,0.500446,0.004094,0.631797,0.425439,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.898721,0.446809,0.091239,0.606962,0.00607,0.658726,0.332456,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.442768,0.382979,0.079741,0.603392,0.005476,0.557742,0.395175,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02199,0.531915,0.057644,0.462809,0.003467,0.422915,0.414912,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031459,0.468085,0.066561,0.494644,0.003467,0.422915,0.414912,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.90757,0.553191,0.089138,0.547605,0.00582,0.554117,0.493421,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022388,0.510638,0.069143,0.271645,0.003467,0.422915,0.414912,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.902925,0.744681,0.088868,0.621244,0.005901,0.626618,0.376754,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.880315,0.829787,0.038549,0.465635,0.002711,0.45883,0.224123,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022211,0.595745,0.074427,0.441089,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.867882,0.765957,0.028522,0.548646,0.001834,0.493527,0.733333,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005309,1.0,0.086075,0.550134,0.003467,0.422915,0.414912,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.469758,0.553191,0.060676,0.613954,0.004227,0.586225,0.286842,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.871864,0.595745,0.037468,0.726272,0.002505,0.736147,0.215789,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43445,0.744681,0.045334,0.447932,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01376,0.808511,0.086496,0.57468,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.871554,0.617021,0.051399,0.719875,0.003442,0.751165,0.150877,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.894208,0.404255,0.100877,0.795894,0.006849,0.786639,0.398246,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461086,0.361702,0.030023,0.308242,0.002034,0.155619,0.524561,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.907128,1.0,0.07845,0.479173,0.005336,0.555412,0.432456,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442945,0.021277,0.046595,0.299018,0.003139,0.320818,0.487719,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018008,0.468085,0.069713,0.424427,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004734,0.042553,0.082172,0.48795,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.872262,0.404255,0.034977,0.439006,0.002075,0.344381,0.851316,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.889076,0.978723,0.029092,0.480363,0.001967,0.45391,0.502193,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018097,0.12766,0.056203,0.142963,0.003467,0.422915,0.414912,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425645,0.829787,0.074697,0.350491,0.003467,0.422915,0.414912,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446927,1.0,0.032154,0.420708,0.001963,0.382444,0.765789,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.907393,0.085106,0.050348,0.286076,0.003386,0.380373,0.530263,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.898412,0.702128,0.075027,0.533323,0.004994,0.678923,0.448684,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.889872,0.553191,0.060166,0.589854,0.004258,0.698861,0.181579,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.903633,0.085106,0.035367,0.260637,0.00237,0.24521,0.639474,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.911376,0.595745,0.051159,0.530646,0.003371,0.549456,0.510965,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017875,0.765957,0.097574,0.587325,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.889916,0.87234,0.094212,0.558018,0.006145,0.433195,0.704825,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031945,0.765957,0.058394,0.222553,0.003467,0.422915,0.414912,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004557,0.829787,0.121202,0.610979,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.880846,0.276596,0.029422,0.357929,0.001863,0.37131,0.715351,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008672,0.531915,0.07875,0.555638,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026901,0.638298,0.143149,0.575424,0.003467,0.422915,0.414912,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906907,0.914894,0.030533,0.246653,0.002063,0.298032,0.450877,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005354,0.744681,0.064519,0.72404,0.003467,0.422915,0.414912,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456484,0.851064,0.040621,0.656352,0.002723,0.452615,0.516228,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.429671,0.446809,0.111084,0.645641,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.908057,0.93617,0.082623,0.457007,0.005465,0.292595,0.592982,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.460865,0.723404,0.136904,0.606665,0.009412,0.438374,0.409211,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.031282,0.021277,0.053981,0.282654,0.003467,0.422915,0.414912,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.429981,0.531915,0.073376,0.559804,0.003467,0.422915,0.414912,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.871731,0.851064,0.0263,0.394972,0.001531,0.394873,0.704386,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.460688,0.06383,0.036268,0.379649,0.002468,0.405489,0.39693,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.986594,0.276596,0.218176,0.530051,0.014481,0.476955,0.586404,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000177,0.574468,0.072145,0.313746,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.464404,0.617021,0.057884,0.461916,0.003974,0.460124,0.359649,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.434007,0.234043,0.046655,0.109194,0.003467,0.422915,0.414912,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429317,0.085106,0.067551,0.161113,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.866997,0.446809,0.037739,0.506992,0.002495,0.339202,0.664474,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017698,0.893617,0.047346,0.366409,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031813,0.234043,0.055242,0.033175,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022919,0.255319,0.076378,0.293068,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005133,0.702128,0.079651,0.443618,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.465599,0.531915,0.056413,0.536001,0.003911,0.505438,0.340789,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.424981,0.12766,0.055242,0.043142,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.433344,0.93617,0.071935,0.346474,0.003467,0.422915,0.414912,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.473298,0.744681,0.028251,0.498066,0.001917,0.432936,0.466667,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898589,0.553191,0.09253,0.534365,0.005636,0.288452,0.838596,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.872528,0.893617,0.030173,0.439155,0.00085,0.312791,0.813158,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.907747,0.914894,0.030263,0.353764,0.00205,0.381926,0.342544,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.867263,0.234043,0.029302,0.276257,0.001946,0.242361,0.632456,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005177,0.808511,0.050859,0.658733,0.003467,0.422915,0.414912,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911508,0.212766,0.031584,0.10726,0.002005,0.136199,0.860088,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438343,0.404255,0.093071,0.546712,0.003467,0.422915,0.414912,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.889076,0.042553,0.028492,0.290241,0.001867,0.372605,0.675,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026459,0.93617,0.057043,0.427998,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00469,0.212766,0.075627,0.242339,0.003467,0.422915,0.414912,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.465156,0.276596,0.056413,0.389765,0.003895,0.344899,0.282895,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.867439,1.0,0.025039,0.372508,0.00161,0.399275,0.84386,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876112,0.212766,0.020746,0.095954,0.000831,0.154324,0.856579,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004336,0.638298,0.045244,0.464891,0.003467,0.422915,0.414912,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.88089,0.212766,0.02696,0.178816,0.001577,0.255567,0.874123,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.469758,0.659574,0.077069,0.621244,0.005251,0.5971,0.366228,1.0
