0,1,2
0.27814123,-1.1928804,0.7901017
-1.7151473,0.04218337,0.9833542
0.18703869,-0.7184723,0.46430618
-1.2353845,0.24358824,0.537593
-0.6244494,0.92087436,-0.36695787
-0.62646466,0.07780484,0.3092176
-0.29235503,0.88017666,-0.53131497
1.0173092,0.7921669,-1.2375175
-2.159257,0.12847996,1.1776319
-1.4546599,-0.58541435,1.3313471
0.5240574,-0.6178806,0.18390931
-2.5220969,0.5565725,1.0500648
-0.3636822,-0.34474066,0.49168012
0.88760495,-0.19452085,-0.37063515
0.71256757,0.8503363,-1.1033695
0.5798116,0.51654536,-0.75740117
0.45147872,0.11513897,-0.35992151
-0.78508735,-0.23662598,0.65502536
-0.84043133,0.35955507,0.21052988
-0.8188561,1.346947,-0.59279287
-1.6850109,-0.8536516,1.682708
-0.99217623,-0.5429683,1.0230991
1.0577346,-1.4786763,0.5565972
1.8756696,-0.8944918,-0.39617085
-1.8426529,1.2426789,0.09782481
-0.92389196,0.68447566,-0.000114411116
-0.55542433,0.80452996,-0.31474358
0.45417106,-0.7723187,0.3490003
1.0733349,-0.7719543,-0.018471718
-0.095378935,1.9661057,-1.517546
2.3467655,-0.5616138,-0.94205254
3.0057697,-0.48250392,-1.3961966
0.5659281,-1.6322238,0.97118485
0.30898982,0.35705435,-0.46910474
-0.9642098,0.056682542,0.52642024
-0.062357772,-0.23281062,0.22337317
1.98546,-0.98031783,-0.39256525
-0.048695285,0.050033778,-0.011180587
-0.40156546,-0.08863183,0.30909944
1.6320134,-0.5636596,-0.51654804
0.41119528,0.85201705,-0.9259935
1.5766393,-0.7540096,-0.3313113
-0.20713502,0.11041173,0.034438368
0.38039744,0.97671676,-1.0075669
0.3754538,0.54537064,-0.65928984
1.060222,-0.1676293,-0.4945316
-1.8891314,-0.07827538,1.1829733
0.33690235,0.09247868,-0.27383238
0.98424804,-0.4828831,-0.19707774
2.5561671,-1.5667579,-0.26149237
0.29862937,-1.3334255,0.8904754
1.2773273,0.33934507,-1.0291756
-0.9286405,0.26397917,0.3393604
1.611467,0.41699192,-1.289495
2.4762857,-1.7806728,-0.04285556
-1.8108721,-1.1512294,1.9955945
-1.6976655,1.4180552,-0.1285668
0.16527937,0.3022069,-0.33996856
-1.8172702,0.8179685,0.42280477
0.32022095,-0.71261317,0.38063467
2.1802757,0.79812884,-1.9319602
0.71732306,-1.7093103,0.9431208
0.8973913,-1.0167938,0.2818914
-1.8544098,0.26291567,0.88921726
0.766256,-1.1474328,0.46425056
-2.2168305,0.5322732,0.88848853
-1.3355112,0.7283622,0.20884988
-0.72037506,0.19660632,0.26979378
0.18526511,1.2167585,-1.0840311
-0.07871032,-0.463689,0.41791704
0.53816074,1.8682275,-1.814888
0.57831794,-1.2990276,0.69707286
0.25332475,1.1804745,-1.0953425
-0.49181658,0.58702266,-0.17832337
-1.5484469,1.4781849,-0.26519853
-0.014283478,-0.7453752,0.60523456
0.16947484,-0.24762273,0.09774931
-2.0196304,0.7161088,0.6243608
0.79723424,1.0290157,-1.2966336
1.0684344,0.19521424,-0.7899023
1.1055546,-1.5482775,0.5839629
-1.1072315,0.73454267,0.06852588
2.227569,0.6581563,-1.8479412
-2.7520387,1.7274445,0.24899995
1.0000014,0.26356173,-0.8040404
1.8502907,-0.9751054,-0.31657946
2.92832,1.1707287,-2.6738818
-0.7122795,0.26567593,0.20969425
0.18053398,-0.26414216,0.10441676
-0.66325897,-0.3157583,0.64613307
1.1416261,-0.5533641,-0.23397839
1.4591568,-1.0240943,-0.04540509
1.0042859,-1.6686608,0.74039936
-0.47969568,-0.48482317,0.67263234
-0.6237521,-0.75519055,0.9745237
0.2863729,0.94597423,-0.9271948
-1.1438509,-0.47124785,1.055625
3.2540364,-0.902423,-1.2072283
-2.340262,0.32546747,1.12726
-0.9886817,-0.3606608,0.8750671
1.0909992,-1.698893,0.7131808
-1.0511861,-0.38833636,0.9342916
-0.9331486,0.10912177,0.46601617
0.13888508,0.97304684,-0.86140555
0.16594101,0.49501732,-0.4947293
0.5020356,1.6058726,-1.5834178
-1.4986026,1.7345665,-0.5000223
-0.43144086,0.283904,0.028555825
-0.06406987,-0.3382974,0.30884358
-1.0512046,-0.6776159,1.1659062
-1.13206,1.6868336,-0.67917556
1.3907195,0.26117796,-1.033838
0.053401873,-0.18617758,0.11738922
0.9644716,0.09639871,-0.6491358
-0.9351293,-0.97538626,1.3354721
-0.5418052,-0.28612047,0.5503791
0.0074659297,-0.044382498,0.03110613
0.25357437,-0.26496342,0.06175942
-0.0031513423,-0.4917933,0.39560956
-0.023483014,-0.07573267,0.074559316
1.2327641,-1.3954126,0.38613725
-0.5522536,1.0722911,-0.5309995
1.0453488,0.43132913,-0.96525085
-1.3334577,1.0434418,-0.044627488
-0.10243058,-0.7277714,0.6434141
-0.53932714,-1.7200493,1.6969451
0.5687063,0.020492569,-0.35366446
0.03939715,0.7305037,-0.6082211
0.50401807,-0.42022204,0.037543267
-0.15696654,0.7627239,-0.5175686
0.5237584,0.18499428,-0.45871294
1.1210778,-1.2141922,0.3072811
-1.3363365,0.6264591,0.29092515
-0.24353746,-0.95068616,0.90556467
1.2229251,-0.6061419,-0.23993571
-1.7527764,1.6204718,-0.25794393
2.1869972,0.32366937,-1.5560834
0.38388827,-0.9089094,0.50003743
-0.79132295,0.15995318,0.34121305
0.4031742,1.0254579,-1.0600973
0.28073227,-0.24694297,0.031226486
0.6564258,-1.0982949,0.4900418
-0.480323,0.03787628,0.2545195
-0.68772775,-0.7373504,0.99817973
-1.8443657,0.13740402,0.9837483
-0.8736961,0.7994797,-0.121956795
-1.7916266,0.870054,0.36589658
0.34086883,-0.5129808,0.20855981
-2.1531725,-1.2126118,2.2477314
-0.09706709,-0.19586995,0.21438119
-0.37330833,-0.1406681,0.3340036
-0.3859746,-1.0198747,1.0454276
-0.0003837943,1.3124583,-1.050556
0.5363009,0.67980385,-0.8623066
1.5348636,-0.06418738,-0.85882425
-2.1078436,-0.56829315,1.7049946
-1.7270917,1.3277929,-0.03885019
-1.3073095,0.08308014,0.7087529
-1.4923402,-0.40312272,1.2077458
-1.1030487,-0.69400054,1.209769
2.0080202,-1.46364,-0.018985331
1.9606183,-1.3829417,-0.0554837
-0.5929296,1.8860604,-1.1583993
-2.2348108,0.46452034,0.9533958
0.22475016,-0.47981772,0.25087008
-0.06009886,-0.46572918,0.4085134
2.729183,-0.5649307,-1.1661807
-2.349814,1.1970606,0.43510753
-0.46603605,0.44979572,-0.08374502
-1.6808813,0.23555169,0.8082185
0.5171739,-0.32210517,-0.048813015
-0.5678144,0.32433236,0.07706104
-0.3594884,0.36333746,-0.07771008
2.1010454,0.029881895,-1.2698989
1.9427335,-0.52403986,-0.7325337
0.62232935,-0.0033254623,-0.36639512
2.5696702,0.6722504,-2.0621004
-0.22096677,-0.42532003,0.47155976
-1.3845456,-0.43702677,1.1709651
1.8741412,-0.44260404,-0.757056
-0.28362513,-0.026240773,0.18920605
0.834169,-0.357907,-0.20813563
-0.6637453,-0.018226922,0.40821117
0.26629686,-0.3621211,0.13200125
2.7295766,0.3006963,-1.8594544
-1.1569811,0.69835806,0.12699887
0.7257725,-0.5484448,0.008695126
0.3399455,0.6005181,-0.6823848
-0.9092995,-1.2995228,1.5796654
1.982279,-0.8205285,-0.5186097
1.6837026,-0.602196,-0.516348
-0.37077603,-0.25510466,0.4241224
-0.36882603,0.01861532,0.20381962
-1.7309763,1.1519408,0.10424453
0.7338738,-1.1880254,0.51595336
0.16320291,-0.7014717,0.46483034
1.9266603,-0.18299371,-0.9960511
-0.43057275,-0.5863501,0.7247859
-1.6275573,1.9847429,-0.6238456
0.84671265,0.37277794,-0.80057704
-1.2811741,0.7105489,0.19088838
-1.3416586,0.8796807,0.0913465
-1.061022,-0.7902359,1.2618942
-0.061830938,-0.14769082,0.15491195
0.54092246,0.34274057,-0.59518695
0.44986385,-1.0647045,0.5856453
1.095793,0.23845816,-0.8407488
1.0701542,-0.8714812,0.063097954
-1.7009443,-0.3371461,1.2786311
-0.025597692,1.8451254,-1.4620686
-0.049943462,-1.023544,0.84909
-2.634728,0.15479434,1.4385307
1.8316736,-0.06982845,-1.030324
-0.027569726,-0.4433948,0.37134138
-1.198003,-0.15407595,0.8338038
-0.4846776,-0.29133457,0.5206754
0.43826455,-0.12679003,-0.15839139
2.5784163,-0.89846885,-0.809734
1.8249782,-0.12923595,-0.9787906
2.8917477,-1.4295981,-0.5703137
1.8800399,-0.8177942,-0.46016833
-2.3374095,0.31977168,1.1301285
-0.3508625,0.2964183,-0.02924852
-0.39750445,0.057706412,0.18952948
-0.77332115,0.20644568,0.29331458
2.6307323,-0.17040855,-1.42366
0.3940388,-0.7313109,0.35182863
-1.6339321,0.03170246,0.94358265
-0.25529554,1.2525402,-0.85141474
-1.4166254,-0.061932564,0.88968045
1.6932024,-1.2180719,-0.028897524
1.4322468,-0.22339542,-0.67050433
-1.0245504,0.39436632,0.2918467
-0.3496616,0.5607105,-0.24155894
-1.7675334,0.36059728,0.75949126
0.26489446,0.05960431,-0.20480987
0.6494013,-0.69640625,0.17244646
-1.0328374,-0.7374468,1.2029159
-0.5127269,0.6737919,-0.23539238
3.0828147,-0.35869145,-1.5410132
-2.0312667,0.78304935,0.57766736
0.9979086,0.6673467,-1.1260786
0.15663064,0.09983657,-0.17281744
-0.79438674,1.2350662,-0.5177294
-0.596173,-0.33879733,0.6247949
-0.2708067,0.029163182,0.13724674
2.0399466,-0.680762,-0.6647083
2.4212718,-0.13381666,-1.3287406
-0.5643772,-0.33905792,0.60614777
-1.9465995,0.14219922,1.0405364
0.99810797,1.4568875,-1.7583208
-0.5988691,-0.9410818,1.1085962
-1.1395096,-0.52965295,1.099811
-0.5317278,-0.8877736,1.0260998
-1.0299134,0.62394905,0.111218005
1.2912339,-0.93862283,-0.01425302
-0.9348999,1.0584903,-0.29303095
-0.44366032,-0.9696767,1.039447
-2.2503633,1.1805757,0.38932902
-0.25956586,1.2583477,-0.8535321
0.37170392,-0.66789293,0.31429985
2.5927968,-0.2781035,-1.3149402
0.40587622,0.7258996,-0.82186663
1.3581909,0.5088702,-1.2128556
-0.026596472,-0.72125465,0.593225
1.8736078,-0.23524982,-0.922752
-2.4347904,0.4415446,1.0903838
-0.7067952,0.27955592,0.1953293
2.5631764,-0.9540384,-0.7562059
0.5908555,0.17920008,-0.49386436
0.18455735,0.24092531,-0.3023375
-0.5597435,0.5934037,-0.14314976
1.350882,-0.49347845,-0.40601844
0.41924042,0.07151153,-0.30587423
-0.01933118,-0.56490475,0.46373925
