0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
5990.0,0.472454,0.000835,0.210851,0.159494,0.832888,0.019199,0.666667,0.002433,0.021087,0.047876,0.000811,0.997161,0.245946,0.052083,0.388889,1.0
520.0,0.515385,0.017308,0.080769,0.063492,0.923077,0.003846,0.819767,0.0,0.02907,0.054945,0.017442,0.819767,0.208791,0.12,1.0,0.0
4437.0,0.483209,0.003155,0.156863,0.111644,0.8952,0.0,0.75,0.004386,0.031328,0.026829,0.00188,0.888471,0.339634,0.139583,0.2,0.0
586.0,0.46587,0.0,0.170649,0.118211,0.853242,0.0,0.705128,0.021368,0.042735,0.056452,0.0,0.991453,0.221774,0.0,1.0,1.0
9895.0,0.479838,0.001314,0.136837,0.093647,0.874785,0.0,0.724975,0.002298,0.03524,0.029732,0.001022,0.994127,0.273043,0.03188,0.208333,0.0
80.0,0.5,0.0,0.225,0.15,0.825,0.0,0.666667,0.0,0.055556,0.076923,0.0,1.0,0.205128,0.0,1.0,1.0
2041.0,0.459089,0.00294,0.260657,0.20471,0.831455,0.026948,0.671838,0.002387,0.011933,0.21609,0.001193,0.826969,0.405987,0.089202,0.740741,1.0
28710.0,0.48861,0.051968,0.137618,0.114153,0.792407,0.026681,0.618023,0.004643,0.078082,0.088215,0.048422,0.773524,0.540522,0.138904,0.617021,0.0
494.0,0.491903,0.135628,0.168016,0.131474,0.874494,0.0,0.707921,0.004951,0.004951,0.110132,0.138614,0.99505,0.264317,0.065217,0.25,1.0
5385.0,0.469267,0.559889,0.052925,0.052484,0.766202,0.0,0.601001,0.009099,0.136488,0.106867,0.508644,0.981802,0.454693,0.087626,0.2,0.0
2431.0,0.460304,0.293295,0.176882,0.16311,0.859729,0.0,0.689231,0.00718,0.027692,0.074074,0.26359,0.987692,0.344729,0.103448,0.25,1.0
5295.0,0.431539,0.706893,0.166761,0.167442,0.874788,0.016431,0.718817,0.002151,0.019893,0.075087,0.639247,0.997312,0.358528,0.175418,0.8125,1.0
57.0,0.54386,0.0,0.210526,0.076923,0.877193,0.0,0.708333,0.0,0.0,0.0,0.0,1.0,0.041667,0.0,0.0,1.0
132.0,0.454546,0.0,0.090909,0.027778,0.909091,0.0,0.795918,0.0,0.040816,0.140351,0.0,1.0,0.280702,0.125,1.0,1.0
14790.0,0.475524,0.163354,0.154699,0.094238,0.754023,0.128533,0.716948,0.001165,0.042128,0.025539,0.148321,0.992817,0.12675,0.030717,0.44,0.0
109.0,0.495413,0.0,0.46789,0.181818,0.844037,0.0,0.68,0.0,0.02,0.152542,0.0,1.0,0.372881,0.0,0.0,1.0
3311.0,0.491392,0.012081,0.115977,0.09323,0.861975,0.0,0.716937,0.00232,0.060325,0.073782,0.010054,0.969064,0.438395,0.059748,0.555556,0.0
118779.0,0.498043,0.138088,0.039856,0.033092,0.936235,0.000387,0.850451,0.00755,0.044616,0.078535,0.139053,0.820106,0.24156,0.218038,0.199858,0.0
5682.0,0.445618,0.076206,0.272087,0.195873,0.774551,0.109469,0.73026,0.00049,0.041687,0.020653,0.061305,0.996077,0.069164,0.030303,0.083333,0.0
5549.0,0.486935,0.037304,0.088484,0.051633,0.878357,0.0,0.733542,0.001791,0.032244,0.043273,0.038065,0.990148,0.207798,0.025641,0.157895,0.0
162.0,0.537037,0.0,0.179012,0.12,0.820988,0.0,0.650794,0.031746,0.047619,0.073529,0.0,1.0,0.264706,0.2,0.0,1.0
2768.0,0.440029,0.001445,0.220737,0.195484,0.670159,0.081647,0.548142,0.005912,0.092061,0.229668,0.003378,0.997466,0.428107,0.008881,0.555556,0.0
361.0,0.476454,0.00277,0.144044,0.095238,0.858726,0.0,0.674242,0.0,0.060606,0.057143,0.0,1.0,0.242857,0.105263,0.0,1.0
455.0,0.443956,0.859341,0.191209,0.126482,0.892308,0.0,0.715152,0.0,0.012121,0.195122,0.793939,1.0,0.414634,0.219512,1.0,1.0
61.0,0.47541,0.0,0.131148,0.125,0.901639,0.0,0.791667,0.0,0.041667,0.111111,0.0,1.0,0.407407,0.0,0.0,1.0
2616.0,0.490061,0.21445,0.178135,0.131184,0.89182,0.004587,0.772016,0.006849,0.028376,0.053704,0.194716,0.996086,0.332407,0.097674,0.714286,1.0
15346.0,0.477714,0.016356,0.110257,0.094697,0.881207,0.017073,0.755968,0.004598,0.021928,0.100811,0.016446,0.988506,0.279536,0.099636,0.5,1.0
1951.0,0.500256,0.000513,0.145566,0.072821,0.924142,0.0,0.836879,0.009929,0.02695,0.015363,0.0,0.991489,0.136872,0.06579,0.333333,0.0
810.0,0.467901,0.003704,0.125926,0.12529,0.916049,0.0,0.792254,0.003521,0.024648,0.071895,0.007042,0.996479,0.179739,0.130435,0.4,1.0
3634.0,0.478811,0.262246,0.188773,0.161563,0.682719,0.207485,0.684615,0.001709,0.021368,0.110942,0.211966,0.992308,0.316869,0.113889,0.709677,1.0
19507.0,0.493618,0.111601,0.115087,0.09263,0.756139,0.021838,0.568963,0.004379,0.087444,0.049106,0.110882,0.818931,0.594416,0.15457,0.147059,0.0
8037.0,0.491601,0.058231,0.087844,0.062164,0.706607,0.02165,0.52785,0.002343,0.084852,0.103384,0.048412,0.992452,0.512485,0.02461,0.178571,1.0
418.0,0.5,0.004785,0.059809,0.08134,0.909091,0.0,0.791946,0.006711,0.033557,0.019737,0.006711,1.0,0.31579,0.111111,0.0,1.0
1199.0,0.475396,0.000834,0.100083,0.062003,0.93161,0.0,0.843902,0.007317,0.026829,0.035294,0.002439,1.0,0.171765,0.137097,0.6,0.0
3702.0,0.574824,0.06564,0.002161,0.003177,0.827391,0.170989,0.994975,0.001256,0.001256,0.005,0.059045,0.952261,0.18125,0.276865,0.0,0.0
53648.0,0.465591,0.182747,0.115251,0.089676,0.785808,0.008668,0.591144,0.001858,0.06582,0.040898,0.177113,0.972929,0.374104,0.025563,0.390625,0.0
97.0,0.57732,0.0,0.041237,0.02439,0.927835,0.0,0.75,0.0,0.0,0.151515,0.0,1.0,0.848485,0.222222,1.0,1.0
2426.0,0.490932,0.0,0.021435,0.042915,0.945589,0.047403,0.941379,0.0,0.0,0.055375,0.0,1.0,0.315961,0.652,0.0,1.0
96.0,0.46875,0.0,0.052083,0.019608,0.854167,0.0,0.638889,0.0,0.027778,0.28,0.0,1.0,0.94,0.0,0.0,1.0
783.0,0.489144,0.03576,0.269476,0.195,0.846743,0.0,0.661765,0.002941,0.008824,0.230769,0.041177,0.870588,0.375566,0.096774,0.652174,1.0
824.0,0.487864,0.004854,0.129854,0.094787,0.837379,0.0,0.659639,0.009036,0.036145,0.034884,0.003012,1.0,0.299419,0.039604,0.666667,1.0
402.0,0.427861,0.370647,0.179105,0.169565,0.835821,0.0,0.633721,0.0,0.011628,0.104167,0.360465,0.988372,0.510417,0.025,1.0,1.0
2182.0,0.43813,0.000458,0.270394,0.235726,0.747938,0.052246,0.601087,0.009783,0.043478,0.067883,0.0,0.996739,0.420466,0.051672,0.357143,1.0
210.0,0.414286,0.952381,0.171429,0.154472,0.909524,0.0,0.727273,0.0,0.015152,0.057143,0.939394,1.0,0.371429,0.4,0.0,1.0
736.0,0.449728,0.001359,0.230978,0.167901,0.808424,0.029891,0.627832,0.0,0.012945,0.153425,0.003236,1.0,0.432877,0.089888,1.0,1.0
94279.0,0.501628,0.032468,0.08599,0.074554,0.904464,0.026284,0.820087,0.00539,0.044181,0.033068,0.031694,0.613528,0.455903,0.254173,0.20904,0.0
8204.0,0.456241,0.421746,0.190517,0.167227,0.829595,0.024257,0.669479,0.002712,0.023802,0.06691,0.378729,0.991865,0.323587,0.091286,0.521739,1.0
4910.0,0.456212,0.655805,0.128106,0.135955,0.836864,0.040122,0.721873,0.004569,0.052541,0.114762,0.613364,0.998858,0.39636,0.091234,0.615385,1.0
15377.0,0.495871,0.002926,0.127398,0.089525,0.943422,0.0,0.862048,0.002032,0.023568,0.009658,0.002844,0.971759,0.083903,0.115385,0.4,0.0
3612.0,0.478682,0.001384,0.153101,0.137547,0.869601,0.026855,0.747931,0.004515,0.022573,0.138132,0.000752,0.990218,0.324254,0.131313,0.628571,1.0
563.0,0.513322,0.005329,0.119005,0.10219,0.91119,0.0,0.758621,0.0,0.004926,0.132479,0.009852,0.985222,0.290598,0.191489,0.5,1.0
40.0,0.525,0.0,0.15,0.052632,0.875,0.0,0.733333,0.0,0.066667,0.347826,0.0,1.0,0.26087,0.0,0.0,1.0
542.0,0.512915,0.0,0.136531,0.117424,0.852399,0.020295,0.694175,0.009709,0.014563,0.123404,0.0,0.995146,0.26383,0.097561,0.285714,1.0
179.0,0.402235,0.0,0.223464,0.196262,0.810056,0.0,0.585366,0.0,0.0,0.219048,0.0,0.914634,0.504762,0.137931,0.5,1.0
1557.0,0.477842,0.0,0.043032,0.04428,0.982017,0.0,0.934546,0.010909,0.010909,0.143302,0.0,0.996364,0.492212,0.25,1.0,1.0
1566.0,0.427203,0.15645,0.261813,0.231884,0.738187,0.095147,0.623234,0.006279,0.018838,0.102817,0.138148,0.99843,0.391549,0.086066,0.666667,1.0
1099.0,0.479527,0.0,0.197452,0.145105,0.867152,0.0,0.686364,0.002273,0.015909,0.049676,0.0,0.997727,0.211663,0.055556,0.6,1.0
21228.0,0.470558,0.033446,0.134963,0.12074,0.787733,0.015451,0.611474,0.002029,0.067178,0.055467,0.030546,0.972723,0.426488,0.031394,0.350516,0.0
838.0,0.468974,0.0,0.210024,0.155056,0.798329,0.023866,0.644562,0.002653,0.037135,0.411857,0.0,0.994695,0.485179,0.031746,1.0,1.0
348.0,0.471264,0.0,0.20977,0.152174,0.867816,0.0,0.711409,0.0,0.020134,0.044872,0.0,1.0,0.128205,0.111111,0.0,1.0
1415.0,0.49258,0.001413,0.114488,0.079387,0.876325,0.015548,0.761523,0.008016,0.054108,0.097649,0.002004,0.97996,0.377939,0.146853,0.5,1.0
155.0,0.548387,0.0,0.135484,0.1,0.922581,0.0,0.79661,0.0,0.0,0.106061,0.0,1.0,0.151515,0.166667,0.5,1.0
657.0,0.450533,0.09589,0.158295,0.138504,0.858448,0.0,0.686793,0.007547,0.026415,0.110738,0.064151,0.996226,0.228188,0.114754,1.0,1.0
6669.0,0.477133,0.0009,0.177388,0.100086,0.91438,0.003149,0.795082,0.00123,0.015164,0.021652,0.00041,0.996312,0.051323,0.090909,0.307692,0.0
3155.0,0.438035,0.767037,0.162282,0.160181,0.871315,0.0,0.677922,0.003463,0.024242,0.084786,0.717749,0.994805,0.3542,0.20155,0.416667,1.0
413.0,0.513317,0.0,0.062954,0.034826,0.946731,0.0,0.854015,0.0,0.014599,0.048611,0.0,0.985402,0.097222,0.230769,1.0,0.0
14983.0,0.472202,0.065207,0.148435,0.124178,0.849963,0.016218,0.688893,0.004004,0.031163,0.068591,0.062674,0.951776,0.256851,0.119073,0.545455,1.0
598.0,0.456522,0.0,0.202341,0.156923,0.846154,0.0,0.662698,0.0,0.027778,0.109541,0.0,0.992064,0.275618,0.098039,1.0,1.0
11627.0,0.489206,0.002666,0.22508,0.105573,0.86841,0.0,0.733376,0.005328,0.044118,0.088578,0.002771,0.958653,0.50136,0.141575,0.270833,1.0
166.0,0.5,0.0,0.168675,0.084337,0.89759,0.0,0.753846,0.0,0.015385,0.071429,0.0,1.0,0.171429,0.0,0.0,1.0
9226.0,0.506829,0.051593,0.147193,0.114286,0.880663,0.021353,0.77485,0.002695,0.035928,0.055697,0.042216,0.990719,0.214871,0.085592,0.555556,0.0
199.0,0.557789,0.0,0.211055,0.102273,0.914573,0.0,0.785714,0.0,0.028571,0.503546,0.0,1.0,0.113475,0.285714,0.0,1.0
135.0,0.518519,0.0,0.2,0.061539,0.859259,0.0,0.735849,0.018868,0.075472,0.220588,0.0,1.0,0.220588,0.0,1.0,1.0
6948.0,0.463875,0.005037,0.188975,0.135302,0.802965,0.018423,0.636951,0.007486,0.046955,0.052547,0.003062,0.978564,0.419085,0.052347,0.136364,0.0
606.0,0.5033,0.0,0.234323,0.093023,0.915842,0.0,0.803279,0.0,0.012295,0.304843,0.0,0.991803,0.447293,0.115385,0.0,1.0
5350.0,0.505794,0.006916,0.099252,0.065431,0.80972,0.01215,0.666014,0.005877,0.102351,0.130324,0.003428,0.970617,0.433561,0.088853,0.59375,0.0
1507.0,0.45919,0.005309,0.287989,0.219632,0.80491,0.023225,0.633383,0.00149,0.014903,0.168525,0.002981,1.0,0.263941,0.092715,0.896552,1.0
5304.0,0.514706,0.096154,0.050528,0.038073,0.900453,0.0,0.795416,0.007267,0.070989,0.025599,0.11403,0.909447,0.664488,0.088306,0.25,0.0
44683.0,0.483271,0.006647,0.107602,0.080731,0.817716,0.006602,0.66447,0.009113,0.086433,0.037194,0.004929,0.978564,0.45301,0.084991,0.121495,1.0
2644.0,0.459153,0.041225,0.240923,0.188811,0.842284,0.046142,0.709016,0.003074,0.008197,0.157895,0.035861,0.795082,0.363244,0.142293,0.529412,1.0
3584.0,0.49163,0.005859,0.077846,0.066411,0.924944,0.0,0.805809,0.00249,0.022407,0.044409,0.006639,0.989212,0.219667,0.118722,0.75,1.0
1160.0,0.493966,0.074138,0.171552,0.107325,0.905172,0.0,0.781609,0.006897,0.029885,0.213382,0.064368,0.88046,0.334539,0.214286,0.823529,1.0
1795.0,0.477437,0.022284,0.153203,0.093817,0.873538,0.0,0.727545,0.005988,0.046407,0.403038,0.016467,0.977545,0.302055,0.106977,0.447155,0.0
166.0,0.512048,0.0,0.168675,0.08642,0.909639,0.0,0.803279,0.016393,0.032787,0.175676,0.0,1.0,0.391892,0.3,0.0,1.0
374.0,0.462567,0.0,0.18984,0.104478,0.879679,0.0,0.701389,0.0,0.013889,0.076923,0.0,0.993056,0.23718,0.066667,0.5,1.0
184.0,0.472826,0.0,0.184783,0.154639,0.86413,0.0,0.68,0.0,0.013333,0.096386,0.0,1.0,0.361446,0.15,1.0,1.0
1682.0,0.498811,0.002973,0.120095,0.078292,0.899524,0.0,0.761675,0.003221,0.022544,0.031201,0.0,0.985507,0.185647,0.052632,0.0,0.0
2580.0,0.434496,0.000388,0.298062,0.242632,0.773643,0.05814,0.629061,0.001805,0.017148,0.056218,0.000903,0.993682,0.321124,0.037975,0.444444,1.0
106.0,0.481132,0.226415,0.226415,0.254545,0.820755,0.0,0.613636,0.0,0.045455,0.185185,0.181818,1.0,0.277778,0.0,1.0,1.0
102.0,0.519608,0.0,0.264706,0.142857,0.813726,0.0,0.645833,0.0,0.041667,0.04,0.0,1.0,0.22,0.0,0.0,1.0
1781.0,0.486805,0.001684,0.153285,0.112692,0.875912,0.019652,0.748521,0.004438,0.017752,0.145386,0.002959,0.887574,0.294564,0.086957,0.578947,1.0
1027.0,0.465433,0.0,0.156767,0.10929,0.844206,0.0,0.68299,0.020619,0.064433,0.06506,0.0,0.974227,0.303615,0.123188,0.666667,1.0
9298.0,0.491934,0.100559,0.109486,0.081287,0.904388,0.005055,0.787515,0.004396,0.02755,0.060573,0.088511,0.990621,0.215033,0.094104,0.428571,1.0
46.0,0.543478,0.0,0.304348,0.190476,0.782609,0.0,0.6,0.05,0.05,0.166667,0.0,0.95,0.291667,0.0,1.0,1.0
898.0,0.430958,0.035635,0.260579,0.20548,0.809577,0.122494,0.809062,0.0,0.003236,0.267773,0.012945,0.983819,0.28436,0.03125,1.0,0.0
2567.0,0.469809,0.0,0.172185,0.124908,0.854694,0.019088,0.699203,0.002988,0.017928,0.040153,0.0,0.976096,0.282027,0.065672,0.6,1.0
4522.0,0.49027,0.00575,0.074967,0.062473,0.9069,0.013047,0.802721,0.003711,0.021027,0.029412,0.005566,0.998145,0.246098,0.034247,0.75,1.0
6845.0,0.442659,0.006866,0.219284,0.157274,0.675968,0.143024,0.621404,0.001534,0.065593,0.072902,0.003069,0.99463,0.3766,0.052435,0.478261,1.0
538.0,0.472119,0.0,0.184015,0.133803,0.873606,0.0,0.703196,0.0,0.013699,0.060086,0.0,0.990868,0.287554,0.085106,0.0,1.0
102.0,0.617647,0.0,0.107843,0.076923,0.696078,0.0,0.45946,0.027027,0.108108,0.301887,0.0,0.972973,0.981132,0.222222,0.0,1.0
3899.0,0.505001,0.006668,0.088741,0.065285,0.904847,0.007438,0.79264,0.002123,0.026185,0.146739,0.002831,0.985138,0.361111,0.137143,0.8,0.0
442.0,0.511312,0.0,0.196833,0.138889,0.877828,0.0,0.733333,0.011111,0.022222,0.067358,0.0,1.0,0.217617,0.086957,0.0,1.0
619.0,0.52504,0.0,0.095315,0.064626,0.914378,0.0,0.811321,0.014151,0.033019,0.040724,0.0,0.995283,0.303167,0.166667,0.0,1.0
1098.0,0.456284,0.688525,0.128415,0.135678,0.899818,0.0,0.718579,0.005465,0.016393,0.107317,0.587432,1.0,0.331707,0.246575,1.0,1.0
65.0,0.538462,0.0,0.169231,0.033333,0.861539,0.0,0.678571,0.0,0.0,0.125,0.0,1.0,0.125,0.0,1.0,1.0
8343.0,0.480283,0.005154,0.126214,0.107011,0.848975,0.0169,0.68793,0.003752,0.033458,0.11142,0.002502,0.79925,0.37566,0.105611,0.602564,1.0
302.0,0.493378,0.0,0.218543,0.104575,0.811258,0.0,0.644928,0.014493,0.043478,0.330097,0.0,0.971015,0.548544,0.159091,1.0,1.0
117.0,0.564103,0.0,0.059829,0.078431,0.871795,0.0,0.690476,0.0,0.047619,0.106383,0.0,0.952381,0.425532,0.4,1.0,1.0
3913.0,0.484794,0.002811,0.154102,0.081845,0.86251,0.0,0.722823,0.010172,0.048315,0.05241,0.001907,0.988557,0.351205,0.105948,0.176471,1.0
45549.0,0.505017,0.240379,0.133922,0.116517,0.784145,0.080507,0.676967,0.005334,0.040218,0.126165,0.196922,0.990681,0.261063,0.114855,0.632743,1.0
539.0,0.504638,0.009276,0.128015,0.11236,0.823748,0.0,0.653153,0.013514,0.054054,0.034783,0.0,0.986487,0.286957,0.042254,0.0,0.0
13986.0,0.509652,0.038038,0.06528,0.052785,0.936579,0.037681,0.89367,0.000711,0.014936,0.035665,0.045164,0.982219,0.220851,0.425606,0.625,0.0
242.0,0.520661,0.0,0.169422,0.137931,0.842975,0.0,0.683674,0.010204,0.05102,0.100917,0.0,1.0,0.348624,0.095238,0.666667,1.0
4505.0,0.480133,0.001776,0.118979,0.110162,0.89434,0.019978,0.787516,0.004414,0.02396,0.040532,0.0,0.998108,0.179673,0.090206,0.666667,1.0
13916.0,0.450561,0.57301,0.163625,0.144912,0.858365,0.030972,0.711742,0.004763,0.020087,0.106072,0.492649,0.995444,0.327842,0.184243,0.615385,1.0
5433.0,0.475612,0.000184,0.172281,0.126009,0.881465,0.0,0.713615,0.001409,0.014085,0.032258,0.0,0.995305,0.187188,0.039683,0.444444,0.0
841.0,0.483948,0.001189,0.147444,0.069124,0.917955,0.0,0.811966,0.0,0.059829,0.025,0.0,0.931624,0.395833,0.327586,0.0,0.0
722.0,0.548477,0.001385,0.042936,0.03681,0.891967,0.0,0.738589,0.004149,0.053942,0.142349,0.0,0.995851,0.683274,0.222222,0.0,1.0
19899.0,0.472637,0.075079,0.121765,0.112159,0.845369,0.032213,0.721771,0.005604,0.047492,0.025529,0.07355,0.982488,0.325324,0.070543,0.184211,1.0
1033.0,0.506292,0.0,0.082285,0.058824,0.887706,0.0,0.739255,0.002865,0.063037,0.030556,0.0,0.968481,0.261111,0.142857,0.0,0.0
938.0,0.457356,0.001066,0.264392,0.206287,0.78678,0.089552,0.705234,0.00551,0.013774,0.137767,0.0,0.991736,0.380048,0.05102,0.75,1.0
160.0,0.50625,0.0,0.175,0.063291,0.88125,0.0,0.741936,0.016129,0.048387,0.194805,0.0,0.983871,0.272727,0.0,0.333333,1.0
880.0,0.503409,0.009091,0.094318,0.06865,0.888636,0.0,0.741539,0.003077,0.033846,0.116848,0.006154,0.950769,0.26087,0.175,0.5,1.0
5833.0,0.471456,0.003257,0.144008,0.132339,0.813132,0.026573,0.662304,0.00829,0.054101,0.07244,0.000873,0.992583,0.440308,0.061665,0.666667,0.0
7370.0,0.4673,0.007327,0.167436,0.115639,0.844233,0.009769,0.686188,0.003385,0.039946,0.055928,0.006093,0.995599,0.287632,0.053358,0.384615,1.0
1252.0,0.476837,0.0,0.10623,0.09313,0.882588,0.011981,0.765487,0.004425,0.048673,0.054393,0.0,0.986726,0.301255,0.034722,0.0,0.0
1032.0,0.474806,0.001938,0.100775,0.062731,0.906008,0.0,0.784916,0.01676,0.027933,0.05291,0.0,0.997207,0.26455,0.150943,0.5,1.0
1006.0,0.515905,0.00497,0.090457,0.041068,0.942346,0.0,0.872781,0.005917,0.023669,0.047887,0.002959,1.0,0.115493,0.173913,0.714286,1.0
1794.0,0.467113,0.018952,0.167782,0.132845,0.871795,0.041806,0.7664,0.0032,0.0096,0.074074,0.0256,1.0,0.288889,0.08,0.538462,1.0
495.0,0.49899,0.0,0.115152,0.080645,0.937374,0.0,0.837079,0.0,0.011236,0.048128,0.0,0.988764,0.262032,0.136364,1.0,1.0
4499.0,0.467437,0.001111,0.326517,0.155259,0.845966,0.000445,0.703063,0.000494,0.040514,0.175224,0.000494,0.98666,0.262429,0.025974,0.277778,0.0
1650.0,0.489091,0.018788,0.187273,0.096085,0.898788,0.0,0.785285,0.003003,0.031531,0.191748,0.016517,0.993994,0.313107,0.096774,0.904762,0.0
237.0,0.510548,0.0,0.168776,0.086207,0.848101,0.0,0.684783,0.01087,0.065217,0.28125,0.0,1.0,0.507813,0.133333,1.0,1.0
3687.0,0.491728,0.000814,0.069976,0.065101,0.838893,0.010307,0.683636,0.004364,0.076364,0.070946,0.000727,0.981818,0.385811,0.075848,0.5,0.0
3799.0,0.515662,0.005265,0.118716,0.046739,0.783891,0.000263,0.661061,0.009703,0.139069,0.496417,0.005175,0.970246,0.642345,0.071633,0.159091,0.0
1035.0,0.448309,0.0,0.342029,0.185639,0.806763,0.080193,0.733831,0.004975,0.017413,0.060748,0.0,1.0,0.228972,0.090909,0.6,1.0
264.0,0.511364,0.143939,0.143939,0.108527,0.920455,0.0,0.79,0.0,0.0,0.173554,0.12,0.98,0.363636,0.086957,0.0,1.0
1312.0,0.484756,0.008384,0.086128,0.042899,0.958842,0.0,0.890443,0.002331,0.013986,0.042411,0.006993,0.988345,0.113839,0.090909,0.636364,1.0
4141.0,0.459068,0.0,0.137648,0.15,0.832649,0.033084,0.683117,0.003247,0.03961,0.073406,0.0,0.994805,0.334537,0.045726,0.078431,0.0
143.0,0.51049,0.0,0.216783,0.214286,0.874126,0.0,0.7,0.0,0.0,0.15493,0.0,1.0,0.211268,0.0,0.666667,1.0
94.0,0.43617,0.0,0.159575,0.150943,0.882979,0.0,0.705882,0.0,0.029412,0.105263,0.0,1.0,0.31579,0.333333,0.0,1.0
30982.0,0.500129,0.064876,0.069266,0.058694,0.875379,0.004164,0.740747,0.003762,0.051973,0.044398,0.066235,0.966139,0.312375,0.083696,0.296703,1.0
2984.0,0.461126,0.00067,0.254692,0.189055,0.875335,0.0,0.711837,0.000816,0.012245,0.069149,0.0,0.999184,0.25076,0.047244,0.8,1.0
364.0,0.502747,0.010989,0.142857,0.088398,0.873626,0.0,0.744186,0.015504,0.069767,0.151316,0.007752,1.0,0.197368,0.233333,0.6,1.0
26303.0,0.483975,0.004068,0.186785,0.094894,0.876022,0.01612,0.784487,0.00122,0.052353,0.026714,0.00305,0.977229,0.102998,0.061821,0.234234,0.0
41856.0,0.459958,0.651663,0.138546,0.128473,0.815415,0.046684,0.671459,0.003302,0.050286,0.11961,0.631836,0.971108,0.309169,0.138184,0.602273,1.0
1090.0,0.465138,0.0,0.222936,0.212693,0.778899,0.06789,0.640553,0.002304,0.023042,0.152344,0.0,0.981567,0.380859,0.101124,0.5,1.0
3510.0,0.480057,0.000855,0.115954,0.093699,0.859829,0.0,0.705449,0.006627,0.056701,0.062155,0.001473,0.994109,0.397099,0.058674,0.714286,0.0
314.0,0.5,0.0,0.22293,0.159236,0.888535,0.0,0.721312,0.0,0.008197,0.054264,0.0,1.0,0.255814,0.0,0.666667,1.0
2193.0,0.468764,0.000456,0.195622,0.14764,0.831281,0.02052,0.66472,0.005841,0.036215,0.09418,0.001168,0.983645,0.37672,0.113014,0.333333,1.0
10667.0,0.477548,0.022687,0.167432,0.125965,0.820943,0.030937,0.670937,0.003796,0.036773,0.074237,0.021827,0.971768,0.288601,0.093856,0.530303,1.0
57878.0,0.484796,0.03072,0.131017,0.098628,0.664173,0.132399,0.589107,0.001785,0.10686,0.045804,0.025232,0.958944,0.436864,0.052923,0.601504,0.0
191.0,0.445026,0.020942,0.13089,0.141509,0.879581,0.0,0.693548,0.016129,0.032258,0.162162,0.016129,1.0,0.175676,0.357143,0.5,1.0
5189.0,0.488533,0.013105,0.149933,0.097589,0.865099,0.008672,0.732408,0.005266,0.035902,0.055606,0.008138,0.991862,0.303798,0.064018,0.529412,1.0
1595.0,0.452038,0.019436,0.231348,0.201373,0.796238,0.062069,0.672,0.0048,0.0224,0.1033,0.0112,0.9968,0.284075,0.10929,0.9,1.0
45.0,0.488889,0.8,0.2,0.304348,0.777778,0.0,0.565217,0.0,0.0,0.28125,0.826087,1.0,0.34375,0.0,1.0,1.0
128713.0,0.498621,0.041371,0.03556,0.036787,0.911478,0.003799,0.804022,0.002773,0.038939,0.063711,0.039344,0.954185,0.189086,0.091622,0.524558,0.0
164.0,0.609756,0.0,0.012195,0.015625,0.841463,0.146342,0.953488,0.0,0.0,0.14,0.0,0.976744,0.48,0.129032,0.0,1.0
1029.0,0.43829,0.414966,0.258503,0.231834,0.820214,0.0,0.617117,0.009009,0.018018,0.180812,0.371622,0.993243,0.370849,0.151515,1.0,1.0
3653.0,0.495757,0.002464,0.094169,0.044517,0.914591,0.005475,0.823263,0.002266,0.035499,0.041968,0.000755,0.998489,0.070912,0.042254,0.421053,0.0
1147.0,0.496077,0.0,0.159547,0.124568,0.873583,0.0,0.698198,0.002252,0.022523,0.075,0.0,0.997748,0.347917,0.082192,0.769231,1.0
1465.0,0.430034,0.0,0.261433,0.246707,0.769966,0.07099,0.631579,0.001698,0.01528,0.124814,0.0,1.0,0.413076,0.114286,0.8,1.0
81.0,0.469136,0.0,0.246914,0.27907,0.777778,0.0,0.564103,0.0,0.025641,0.22,0.0,1.0,0.2,0.181818,0.0,1.0
1082.0,0.500924,0.018484,0.088725,0.087037,0.917745,0.0,0.783854,0.002604,0.013021,0.070218,0.020833,0.994792,0.302663,0.172727,0.5,1.0
1582.0,0.472187,0.000632,0.17952,0.158084,0.847661,0.0,0.648649,0.00318,0.028617,0.08309,0.0,0.977742,0.249271,0.137168,0.583333,1.0
7638.0,0.485337,0.325085,0.096622,0.111422,0.832286,0.018329,0.677642,0.005927,0.03622,0.137216,0.282516,0.95917,0.398864,0.093686,0.625,1.0
684.0,0.426901,0.0,0.495614,0.331633,0.678363,0.097953,0.550769,0.0,0.021539,0.119241,0.0,1.0,0.273713,0.016129,0.818182,1.0
77.0,0.38961,0.025974,0.25974,0.212766,0.857143,0.0,0.685714,0.0,0.0,0.102564,0.028571,1.0,0.128205,0.0,0.0,1.0
17363.0,0.448943,0.435581,0.167655,0.144022,0.800553,0.025169,0.632847,0.003442,0.039235,0.094716,0.396613,0.995182,0.424477,0.074685,0.348214,1.0
8458.0,0.484275,0.017971,0.136084,0.112792,0.921494,0.028021,0.858569,0.000344,0.004474,0.028743,0.009979,0.998968,0.054479,0.097938,0.583333,0.0
130.0,0.523077,0.0,0.130769,0.129032,0.946154,0.0,0.820513,0.0,0.0,0.133333,0.0,1.0,0.222222,0.0,0.0,1.0
916.0,0.477074,0.001092,0.076419,0.052192,0.921397,0.001092,0.809677,0.006452,0.029032,0.060606,0.0,0.990323,0.230303,0.085366,1.0,1.0
790.0,0.459494,0.005063,0.077215,0.051522,0.879747,0.0,0.760135,0.003378,0.074324,0.057325,0.006757,0.996622,0.375796,0.031496,0.0,0.0
