0,1,2
0.08592517,0.28625602,0.22478853
0.101002924,0.40161392,0.29493365
0.16639915,0.665394,0.48961598
0.37330592,0.6800409,0.5776082
0.6084857,0.15169485,0.2834475
0.9019807,0.7611433,0.7935678
0.91326815,0.7772498,0.8085807
0.93812364,0.51295793,0.69253385
0.14874224,0.2813455,0.2544812
0.86862826,0.38106936,0.56097555
0.560829,0.3682849,0.43531397
0.61223817,0.52742934,0.54941875
0.5762007,0.91082203,0.8192007
0.82500863,0.7884203,0.7773765
0.7431668,0.5612815,0.6120102
0.58817166,0.1512805,0.27814937
0.7826035,0.59418637,0.6459009
0.12837063,0.08617626,0.11967936
0.09070172,0.5287445,0.3563917
0.077664845,0.22423519,0.18692763
0.42731082,0.2719915,0.33473155
0.68548894,0.6056267,0.619222
0.74403405,0.38803926,0.50682324
0.9674888,0.4095314,0.6791241
0.078162126,0.60280347,0.38870773
0.2863938,0.8001374,0.6427514
0.1608871,0.27905995,0.25823876
0.24219154,0.65889305,0.51892596
0.0033650657,0.12228873,0.05519986
0.11736545,0.5187848,0.36981615
0.7845121,0.7131968,0.7167921
0.6626729,0.24639395,0.37972486
0.6414936,0.41678697,0.4903189
0.57666904,0.561081,0.5594819
0.8209823,0.35898784,0.5205158
0.22966243,0.40273854,0.3569558
0.14159654,0.5216736,0.38602182
0.055285867,0.10604323,0.107181475
0.80788684,0.26917437,0.45032707
0.028508421,0.1009504,0.08694084
0.05212589,0.8240481,0.52820855
0.28989407,0.41112253,0.38293144
0.6235777,0.90399015,0.8202193
0.121689945,0.21195935,0.20241499
0.8262541,0.35311115,0.51919824
0.5246114,0.3927722,0.44066045
0.5033406,0.17205793,0.27725136
0.8545791,0.664977,0.71667063
0.5224405,0.41146493,0.45180824
0.21322124,0.13239253,0.17861223
0.45846286,0.59431934,0.54636866
0.26385137,0.1895453,0.2343163
0.57440555,0.34157687,0.42170557
0.33713028,0.28640267,0.32016686
0.08824249,0.31431517,0.24089141
0.35400796,0.7014881,0.5867437
0.29179415,0.83080274,0.6725807
0.82133144,0.791935,0.7783664
0.900506,0.5409122,0.6753802
0.17968781,0.4179667,0.3455797
0.49091643,0.10172588,0.20683515
0.25842908,0.36976856,0.34773576
0.4455849,0.5916786,0.54100484
0.09648098,0.7092748,0.47604263
0.56629145,0.2431106,0.35004878
0.27164277,0.81175756,0.6483472
0.0975774,0.23005284,0.20132402
0.2955976,0.62879455,0.51836634
0.7041564,0.16618863,0.32329282
0.7856859,0.43335563,0.5519697
0.6381437,0.73076695,0.6844272
0.039643362,0.33221266,0.20714216
0.98515123,0.42450973,0.73449934
0.91705775,0.75414324,0.7983339
0.5301029,0.64731497,0.6002279
0.49419242,0.7703335,0.6757526
0.09902728,0.33313367,0.25756758
0.69639254,0.48259854,0.5487486
0.3414521,0.92516184,0.79432243
0.61250585,0.73181987,0.67831963
0.6263961,0.41900042,0.4870451
0.17146312,0.49200428,0.38421962
0.64414203,0.5477017,0.57137924
0.56831014,0.69113636,0.63924056
0.06610057,0.3813164,0.258012
0.59324545,0.7415234,0.6799625
0.26884496,0.69154227,0.5516139
0.6749057,0.8045807,0.7457602
0.9476977,0.78231245,0.8340546
0.018972417,0.13999884,0.09588278
0.47716638,0.5539689,0.52659106
0.21702155,0.7169072,0.5500028
0.1735085,0.82710564,0.62490135
0.97574824,0.551863,0.76635116
0.41192618,0.06875086,0.15475097
0.3202105,0.45170695,0.41709906
0.047585517,0.4101153,0.2530306
0.9622455,0.8229886,0.86648566
0.11097846,0.2567059,0.22302538
0.90381706,0.32602513,0.54941523
0.2308926,0.3180708,0.30740285
0.745709,0.3330453,0.4709228
0.04246692,0.43673825,0.25923952
0.3069425,0.38240364,0.37115994
0.9918611,0.64809686,0.8522431
0.6746449,0.7229933,0.6892671
0.66661865,0.8051891,0.7441647
0.24871354,0.49323377,0.41730788
0.90505946,0.7327287,0.7798147
0.61743027,0.16091476,0.29446724
0.10752537,0.62756544,0.4285271
0.4267369,0.62501913,0.55678135
0.32989514,0.18007204,0.24388088
0.93438953,0.38582546,0.61719024
0.7242281,0.38455474,0.49729076
0.44545278,0.13289972,0.22948004
0.16066845,0.58154446,0.432182
0.9437046,0.7430113,0.8113999
0.13370365,0.39859027,0.31257087
0.44606915,0.67965806,0.5983058
0.030564854,0.2517933,0.15990898
0.3552792,0.54837126,0.48695782
0.9048368,0.5401818,0.6780815
0.749435,0.7928128,0.75696164
0.3459643,0.34729075,0.36144528
0.27417037,0.60458165,0.49514267
0.22535126,0.65077895,0.5066916
0.049286444,0.15323836,0.13055947
0.056242697,0.4093233,0.26232317
0.58029926,0.78853357,0.7107073
0.13227731,0.6552059,0.46338364
0.9278359,0.62672925,0.7408206
0.9423132,0.5937746,0.7377038
0.82094634,0.20967008,0.4072285
0.33364958,0.16573149,0.23360115
0.73113525,0.7341499,0.7128058
0.33300066,0.32786867,0.34549978
0.773039,0.6433333,0.67103815
0.4980827,0.5516778,0.5311644
0.34569383,0.68635225,0.5735597
0.8661855,0.5625282,0.6659536
0.20191363,0.55740494,0.43703237
0.68892235,0.507201,0.56114703
0.36223996,0.7589828,0.6318182
0.7109709,0.45470387,0.53670335
0.784951,0.5568453,0.6251364
0.066781595,0.6168373,0.3857263
0.24362016,0.3322097,0.32024568
0.4059479,0.26843357,0.3267022
0.9547255,0.6467289,0.7764647
0.08856049,0.31039843,0.2390616
0.5016343,0.3065424,0.37802142
0.69878364,0.74311197,0.709278
0.14833851,0.7154592,0.5157423
0.14292367,0.2514644,0.23470126
0.35915798,0.1897878,0.2582968
0.47188684,0.303375,0.36788815
0.24837655,0.5324415,0.44072658
0.32604495,0.28950998,0.31906307
0.060424663,0.10612597,0.10985213
0.8524442,0.35068005,0.5314957
0.7356624,0.4640128,0.5511838
0.38977042,0.5320901,0.48751533
0.4451225,0.5053805,0.48748428
0.6323049,0.6845224,0.65246224
0.3581977,0.8153852,0.67745805
0.5866474,0.85635835,0.7673912
0.9500429,0.56591374,0.73256165
0.55492014,0.2818209,0.37531984
0.90012705,0.66455936,0.7406967
0.06629582,0.32347253,0.22954595
0.66892684,0.55783296,0.5851928
0.6939456,0.580176,0.60659224
0.85584766,0.42788288,0.58256817
0.7966295,0.79041827,0.76934624
0.3105552,0.62377816,0.5201644
0.2967969,0.57332087,0.48333663
0.78263927,0.7182491,0.71922886
0.9459628,0.82938886,0.8568936
0.42505416,0.51376355,0.4867606
0.022429947,0.7528115,0.4009743
0.76218736,0.70562756,0.7046512
0.812682,0.89724815,0.8517006
0.063045226,0.25540572,0.19315173
0.14410716,0.40146634,0.3195548
0.57263213,0.41495454,0.46845177
0.9760774,0.8289068,0.88396114
0.92155063,0.38838026,0.605628
0.6831573,0.77859235,0.72917473
0.9218698,0.6997989,0.77320546
0.7422583,0.31563264,0.45752773
0.1529047,0.35983026,0.3006796
0.27489647,0.3028268,0.31239933
0.6687247,0.54516983,0.5774996
0.871044,0.8247344,0.8170516
0.009702757,0.3218058,0.1438166
0.8002536,0.17316549,0.36379805
0.60256445,0.4390706,0.4923664
0.2606131,0.35440075,0.33928388
0.020882647,0.07698912,0.06753636
0.69228107,0.8169053,0.7592149
0.6827691,0.6930894,0.6723329
0.9171809,0.41386932,0.6170476
0.83516484,0.92343825,0.8797739
0.5664621,0.79635334,0.71334773
0.924091,0.66405284,0.756665
0.8460057,0.81420434,0.8011681
0.6731005,0.31697682,0.434681
0.5250391,0.31454757,0.38979605
0.84497404,0.5224238,0.6321861
0.22070043,0.60638064,0.4756497
0.17024222,0.14507104,0.1764427
0.95739,0.60198605,0.75886685
0.703792,0.6838979,0.672804
0.7696651,0.80531526,0.77128595
0.225253,0.34793273,0.32319614
0.9814998,0.7420954,0.8565392
0.48504305,0.120089374,0.22502892
0.89688313,0.48071966,0.6395775
